raceId,year,round,circuitId,name,date,time,url,circuit_ref,country,race
564,1976,5,40,Belgian Grand Prix,5/16/1976,,http://en.wikipedia.org/wiki/1976_Belgian_Grand_Prix,zolder,Azerbaijan,1
565,1976,6,6,Monaco Grand Prix,5/30/1976,,http://en.wikipedia.org/wiki/1976_Monaco_Grand_Prix,monaco,Azerbaijan,1
566,1976,7,47,Swedish Grand Prix,6/13/1976,,http://en.wikipedia.org/wiki/1976_Swedish_Grand_Prix,anderstorp,Azerbaijan,1
567,1976,8,34,French Grand Prix,7/4/1976,,http://en.wikipedia.org/wiki/1976_French_Grand_Prix,ricard,Azerbaijan,1
568,1976,9,38,British Grand Prix,7/18/1976,,http://en.wikipedia.org/wiki/1976_British_Grand_Prix,brands_hatch,Azerbaijan,1
569,1976,10,20,German Grand Prix,8/1/1976,,http://en.wikipedia.org/wiki/1976_German_Grand_Prix,nurburgring,Azerbaijan,1
570,1976,11,23,Austrian Grand Prix,8/15/1976,,http://en.wikipedia.org/wiki/1976_Austrian_Grand_Prix,osterreichring,Azerbaijan,1
571,1976,12,39,Dutch Grand Prix,8/29/1976,,http://en.wikipedia.org/wiki/1976_Dutch_Grand_Prix,zandvoort,Azerbaijan,1
572,1976,13,14,Italian Grand Prix,9/12/1976,,http://en.wikipedia.org/wiki/1976_Italian_Grand_Prix,monza,Azerbaijan,1
573,1976,14,48,Canadian Grand Prix,10/3/1976,,http://en.wikipedia.org/wiki/1976_Canadian_Grand_Prix,mosport,Azerbaijan,1
574,1976,15,46,United States Grand Prix,10/10/1976,,http://en.wikipedia.org/wiki/1976_United_States_Grand_Prix,watkins_glen,Azerbaijan,1
575,1976,16,16,Japanese Grand Prix,10/24/1976,,http://en.wikipedia.org/wiki/1976_Japanese_Grand_Prix,fuji,Azerbaijan,1
576,1975,1,25,Argentine Grand Prix,1/12/1975,,http://en.wikipedia.org/wiki/1975_Argentine_Grand_Prix,galvez,Azerbaijan,1
577,1975,2,18,Brazilian Grand Prix,1/26/1975,,http://en.wikipedia.org/wiki/1975_Brazilian_Grand_Prix,interlagos,Azerbaijan,1
578,1975,3,30,South African Grand Prix,3/1/1975,,http://en.wikipedia.org/wiki/1975_South_African_Grand_Prix,kyalami,Azerbaijan,1
579,1975,4,49,Spanish Grand Prix,4/27/1975,,http://en.wikipedia.org/wiki/1975_Spanish_Grand_Prix,montjuic,Azerbaijan,1
580,1975,5,6,Monaco Grand Prix,5/11/1975,,http://en.wikipedia.org/wiki/1975_Monaco_Grand_Prix,monaco,Azerbaijan,1
581,1975,6,40,Belgian Grand Prix,5/25/1975,,http://en.wikipedia.org/wiki/1975_Belgian_Grand_Prix,zolder,Azerbaijan,1
582,1975,7,47,Swedish Grand Prix,6/8/1975,,http://en.wikipedia.org/wiki/1975_Swedish_Grand_Prix,anderstorp,Azerbaijan,1
583,1975,8,39,Dutch Grand Prix,6/22/1975,,http://en.wikipedia.org/wiki/1975_Dutch_Grand_Prix,zandvoort,Azerbaijan,1
584,1975,9,34,French Grand Prix,7/6/1975,,http://en.wikipedia.org/wiki/1975_French_Grand_Prix,ricard,Azerbaijan,1
585,1975,10,9,British Grand Prix,7/19/1975,,http://en.wikipedia.org/wiki/1975_British_Grand_Prix,silverstone,Azerbaijan,1
586,1975,11,20,German Grand Prix,8/3/1975,,http://en.wikipedia.org/wiki/1975_German_Grand_Prix,nurburgring,Azerbaijan,1
587,1975,12,23,Austrian Grand Prix,8/17/1975,,http://en.wikipedia.org/wiki/1975_Austrian_Grand_Prix,osterreichring,Azerbaijan,1
588,1975,13,14,Italian Grand Prix,9/7/1975,,http://en.wikipedia.org/wiki/1975_Italian_Grand_Prix,monza,Azerbaijan,1
589,1975,14,46,United States Grand Prix,10/5/1975,,http://en.wikipedia.org/wiki/1975_United_States_Grand_Prix,watkins_glen,Azerbaijan,1
590,1974,1,25,Argentine Grand Prix,1/13/1974,,http://en.wikipedia.org/wiki/1974_Argentine_Grand_Prix,galvez,Azerbaijan,1
591,1974,2,18,Brazilian Grand Prix,1/27/1974,,http://en.wikipedia.org/wiki/1974_Brazilian_Grand_Prix,interlagos,Azerbaijan,1
592,1974,3,30,South African Grand Prix,3/30/1974,,http://en.wikipedia.org/wiki/1974_South_African_Grand_Prix,kyalami,Azerbaijan,1
593,1974,4,45,Spanish Grand Prix,4/28/1974,,http://en.wikipedia.org/wiki/1974_Spanish_Grand_Prix,jarama,Azerbaijan,1
594,1974,5,50,Belgian Grand Prix,5/12/1974,,http://en.wikipedia.org/wiki/1974_Belgian_Grand_Prix,nivelles,Azerbaijan,1
595,1974,6,6,Monaco Grand Prix,5/26/1974,,http://en.wikipedia.org/wiki/1974_Monaco_Grand_Prix,monaco,Azerbaijan,1
596,1974,7,47,Swedish Grand Prix,6/9/1974,,http://en.wikipedia.org/wiki/1974_Swedish_Grand_Prix,anderstorp,Azerbaijan,1
597,1974,8,39,Dutch Grand Prix,6/23/1974,,http://en.wikipedia.org/wiki/1974_Dutch_Grand_Prix,zandvoort,Azerbaijan,1
598,1974,9,41,French Grand Prix,7/7/1974,,http://en.wikipedia.org/wiki/1974_French_Grand_Prix,dijon,Azerbaijan,1
599,1974,10,38,British Grand Prix,7/20/1974,,http://en.wikipedia.org/wiki/1974_British_Grand_Prix,brands_hatch,Azerbaijan,1
600,1974,11,20,German Grand Prix,8/4/1974,,http://en.wikipedia.org/wiki/1974_German_Grand_Prix,nurburgring,Azerbaijan,1
601,1974,12,23,Austrian Grand Prix,8/18/1974,,http://en.wikipedia.org/wiki/1974_Austrian_Grand_Prix,osterreichring,Azerbaijan,1
602,1974,13,14,Italian Grand Prix,9/8/1974,,http://en.wikipedia.org/wiki/1974_Italian_Grand_Prix,monza,Azerbaijan,1
603,1974,14,48,Canadian Grand Prix,9/22/1974,,http://en.wikipedia.org/wiki/1974_Canadian_Grand_Prix,mosport,Azerbaijan,1
604,1974,15,46,United States Grand Prix,10/6/1974,,http://en.wikipedia.org/wiki/1974_United_States_Grand_Prix,watkins_glen,Azerbaijan,1
605,1973,1,25,Argentine Grand Prix,1/28/1973,,http://en.wikipedia.org/wiki/1973_Argentine_Grand_Prix,galvez,Azerbaijan,1
606,1973,2,18,Brazilian Grand Prix,2/11/1973,,http://en.wikipedia.org/wiki/1973_Brazilian_Grand_Prix,interlagos,Azerbaijan,1
607,1973,3,30,South African Grand Prix,3/3/1973,,http://en.wikipedia.org/wiki/1973_South_African_Grand_Prix,kyalami,Azerbaijan,1
608,1973,4,49,Spanish Grand Prix,4/29/1973,,http://en.wikipedia.org/wiki/1973_Spanish_Grand_Prix,montjuic,Azerbaijan,1
609,1973,5,40,Belgian Grand Prix,5/20/1973,,http://en.wikipedia.org/wiki/1973_Belgian_Grand_Prix,zolder,Azerbaijan,1
610,1973,6,6,Monaco Grand Prix,6/3/1973,,http://en.wikipedia.org/wiki/1973_Monaco_Grand_Prix,monaco,Azerbaijan,1
611,1973,7,47,Swedish Grand Prix,6/17/1973,,http://en.wikipedia.org/wiki/1973_Swedish_Grand_Prix,anderstorp,Azerbaijan,1
612,1973,8,34,French Grand Prix,7/1/1973,,http://en.wikipedia.org/wiki/1973_French_Grand_Prix,ricard,Azerbaijan,1
613,1973,9,9,British Grand Prix,7/14/1973,,http://en.wikipedia.org/wiki/1973_British_Grand_Prix,silverstone,Azerbaijan,1
614,1973,10,39,Dutch Grand Prix,7/29/1973,,http://en.wikipedia.org/wiki/1973_Dutch_Grand_Prix,zandvoort,Azerbaijan,1
615,1973,11,20,German Grand Prix,8/5/1973,,http://en.wikipedia.org/wiki/1973_German_Grand_Prix,nurburgring,Azerbaijan,1
616,1973,12,23,Austrian Grand Prix,8/19/1973,,http://en.wikipedia.org/wiki/1973_Austrian_Grand_Prix,osterreichring,Azerbaijan,1
617,1973,13,14,Italian Grand Prix,9/9/1973,,http://en.wikipedia.org/wiki/1973_Italian_Grand_Prix,monza,Azerbaijan,1
618,1973,14,48,Canadian Grand Prix,9/23/1973,,http://en.wikipedia.org/wiki/1973_Canadian_Grand_Prix,mosport,Azerbaijan,1
619,1973,15,46,United States Grand Prix,10/7/1973,,http://en.wikipedia.org/wiki/1973_United_States_Grand_Prix,watkins_glen,Azerbaijan,1
620,1972,1,25,Argentine Grand Prix,1/23/1972,,http://en.wikipedia.org/wiki/1972_Argentine_Grand_Prix,galvez,Azerbaijan,1
621,1972,2,30,South African Grand Prix,3/4/1972,,http://en.wikipedia.org/wiki/1972_South_African_Grand_Prix,kyalami,Azerbaijan,1
622,1972,3,45,Spanish Grand Prix,5/1/1972,,http://en.wikipedia.org/wiki/1972_Spanish_Grand_Prix,jarama,Azerbaijan,1
623,1972,4,6,Monaco Grand Prix,5/14/1972,,http://en.wikipedia.org/wiki/1972_Monaco_Grand_Prix,monaco,Azerbaijan,1
624,1972,5,50,Belgian Grand Prix,6/4/1972,,http://en.wikipedia.org/wiki/1972_Belgian_Grand_Prix,nivelles,Azerbaijan,1
625,1972,6,51,French Grand Prix,7/2/1972,,http://en.wikipedia.org/wiki/1972_French_Grand_Prix,charade,Azerbaijan,1
626,1972,7,38,British Grand Prix,7/15/1972,,http://en.wikipedia.org/wiki/1972_British_Grand_Prix,brands_hatch,Azerbaijan,1
627,1972,8,20,German Grand Prix,7/30/1972,,http://en.wikipedia.org/wiki/1972_German_Grand_Prix,nurburgring,Azerbaijan,1
628,1972,9,23,Austrian Grand Prix,8/13/1972,,http://en.wikipedia.org/wiki/1972_Austrian_Grand_Prix,osterreichring,Azerbaijan,1
629,1972,10,14,Italian Grand Prix,9/10/1972,,http://en.wikipedia.org/wiki/1972_Italian_Grand_Prix,monza,Azerbaijan,1
630,1972,11,48,Canadian Grand Prix,9/24/1972,,http://en.wikipedia.org/wiki/1972_Canadian_Grand_Prix,mosport,Azerbaijan,1
631,1972,12,46,United States Grand Prix,10/8/1972,,http://en.wikipedia.org/wiki/1972_United_States_Grand_Prix,watkins_glen,Azerbaijan,1
632,1971,1,30,South African Grand Prix,3/6/1971,,http://en.wikipedia.org/wiki/1971_South_African_Grand_Prix,kyalami,Azerbaijan,1
633,1971,2,49,Spanish Grand Prix,4/18/1971,,http://en.wikipedia.org/wiki/1971_Spanish_Grand_Prix,montjuic,Azerbaijan,1
634,1971,3,6,Monaco Grand Prix,5/23/1971,,http://en.wikipedia.org/wiki/1971_Monaco_Grand_Prix,monaco,Azerbaijan,1
635,1971,4,39,Dutch Grand Prix,6/20/1971,,http://en.wikipedia.org/wiki/1971_Dutch_Grand_Prix,zandvoort,Azerbaijan,1
636,1971,5,34,French Grand Prix,7/4/1971,,http://en.wikipedia.org/wiki/1971_French_Grand_Prix,ricard,Azerbaijan,1
637,1971,6,9,British Grand Prix,7/17/1971,,http://en.wikipedia.org/wiki/1971_British_Grand_Prix,silverstone,Azerbaijan,1
638,1971,7,20,German Grand Prix,8/1/1971,,http://en.wikipedia.org/wiki/1971_German_Grand_Prix,nurburgring,Azerbaijan,1
639,1971,8,23,Austrian Grand Prix,8/15/1971,,http://en.wikipedia.org/wiki/1971_Austrian_Grand_Prix,osterreichring,Azerbaijan,1
640,1971,9,14,Italian Grand Prix,9/5/1971,,http://en.wikipedia.org/wiki/1971_Italian_Grand_Prix,monza,Azerbaijan,1
641,1971,10,48,Canadian Grand Prix,9/19/1971,,http://en.wikipedia.org/wiki/1971_Canadian_Grand_Prix,mosport,Azerbaijan,1
642,1971,11,46,United States Grand Prix,10/3/1971,,http://en.wikipedia.org/wiki/1971_United_States_Grand_Prix,watkins_glen,Azerbaijan,1
643,1970,1,30,South African Grand Prix,3/7/1970,,http://en.wikipedia.org/wiki/1970_South_African_Grand_Prix,kyalami,Azerbaijan,1
644,1970,2,45,Spanish Grand Prix,4/19/1970,,http://en.wikipedia.org/wiki/1970_Spanish_Grand_Prix,jarama,Azerbaijan,1
645,1970,3,6,Monaco Grand Prix,5/10/1970,,http://en.wikipedia.org/wiki/1970_Monaco_Grand_Prix,monaco,Azerbaijan,1
646,1970,4,13,Belgian Grand Prix,6/7/1970,,http://en.wikipedia.org/wiki/1970_Belgian_Grand_Prix,spa,Azerbaijan,1
647,1970,5,39,Dutch Grand Prix,6/21/1970,,http://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,zandvoort,Azerbaijan,1
648,1970,6,51,French Grand Prix,7/5/1970,,http://en.wikipedia.org/wiki/1970_French_Grand_Prix,charade,Azerbaijan,1
649,1970,7,38,British Grand Prix,7/18/1970,,http://en.wikipedia.org/wiki/1970_British_Grand_Prix,brands_hatch,Azerbaijan,1
650,1970,8,10,German Grand Prix,8/2/1970,,http://en.wikipedia.org/wiki/1970_German_Grand_Prix,hockenheimring,Azerbaijan,1
651,1970,9,23,Austrian Grand Prix,8/16/1970,,http://en.wikipedia.org/wiki/1970_Austrian_Grand_Prix,osterreichring,Azerbaijan,1
652,1970,10,14,Italian Grand Prix,9/6/1970,,http://en.wikipedia.org/wiki/1970_Italian_Grand_Prix,monza,Azerbaijan,1
653,1970,11,52,Canadian Grand Prix,9/20/1970,,http://en.wikipedia.org/wiki/1970_Canadian_Grand_Prix,tremblant,Azerbaijan,1
654,1970,12,46,United States Grand Prix,10/4/1970,,http://en.wikipedia.org/wiki/1970_United_States_Grand_Prix,watkins_glen,Azerbaijan,1
655,1970,13,32,Mexican Grand Prix,10/25/1970,,http://en.wikipedia.org/wiki/1970_Mexican_Grand_Prix,rodriguez,Azerbaijan,1
656,1969,1,30,South African Grand Prix,3/1/1969,,http://en.wikipedia.org/wiki/1969_South_African_Grand_Prix,kyalami,Azerbaijan,1
657,1969,2,49,Spanish Grand Prix,5/4/1969,,http://en.wikipedia.org/wiki/1969_Spanish_Grand_Prix,montjuic,Azerbaijan,1
658,1969,3,6,Monaco Grand Prix,5/18/1969,,http://en.wikipedia.org/wiki/1969_Monaco_Grand_Prix,monaco,Azerbaijan,1
659,1969,4,39,Dutch Grand Prix,6/21/1969,,http://en.wikipedia.org/wiki/1969_Dutch_Grand_Prix,zandvoort,Azerbaijan,1
660,1969,5,51,French Grand Prix,7/6/1969,,http://en.wikipedia.org/wiki/1969_French_Grand_Prix,charade,Azerbaijan,1
661,1969,6,9,British Grand Prix,7/19/1969,,http://en.wikipedia.org/wiki/1969_British_Grand_Prix,silverstone,Azerbaijan,1
662,1969,7,20,German Grand Prix,8/3/1969,,http://en.wikipedia.org/wiki/1969_German_Grand_Prix,nurburgring,Azerbaijan,1
663,1969,8,14,Italian Grand Prix,9/7/1969,,http://en.wikipedia.org/wiki/1969_Italian_Grand_Prix,monza,Azerbaijan,1
664,1969,9,48,Canadian Grand Prix,9/20/1969,,http://en.wikipedia.org/wiki/1969_Canadian_Grand_Prix,mosport,Azerbaijan,1
665,1969,10,46,United States Grand Prix,10/5/1969,,http://en.wikipedia.org/wiki/1969_United_States_Grand_Prix,watkins_glen,Azerbaijan,1
666,1969,11,32,Mexican Grand Prix,10/19/1969,,http://en.wikipedia.org/wiki/1969_Mexican_Grand_Prix,rodriguez,Azerbaijan,1
667,1968,1,30,South African Grand Prix,1/1/1968,,http://en.wikipedia.org/wiki/1968_South_African_Grand_Prix,kyalami,Azerbaijan,1
668,1968,2,45,Spanish Grand Prix,5/12/1968,,http://en.wikipedia.org/wiki/1968_Spanish_Grand_Prix,jarama,Azerbaijan,1
669,1968,3,6,Monaco Grand Prix,5/26/1968,,http://en.wikipedia.org/wiki/1968_Monaco_Grand_Prix,monaco,Azerbaijan,1
670,1968,4,13,Belgian Grand Prix,6/9/1968,,http://en.wikipedia.org/wiki/1968_Belgian_Grand_Prix,spa,Azerbaijan,1
671,1968,5,39,Dutch Grand Prix,6/23/1968,,http://en.wikipedia.org/wiki/1968_Dutch_Grand_Prix,zandvoort,Azerbaijan,1
672,1968,6,53,French Grand Prix,7/7/1968,,http://en.wikipedia.org/wiki/1968_French_Grand_Prix,essarts,Azerbaijan,1
673,1968,7,38,British Grand Prix,7/20/1968,,http://en.wikipedia.org/wiki/1968_British_Grand_Prix,brands_hatch,Azerbaijan,1
674,1968,8,20,German Grand Prix,8/4/1968,,http://en.wikipedia.org/wiki/1968_German_Grand_Prix,nurburgring,Azerbaijan,1
675,1968,9,14,Italian Grand Prix,9/8/1968,,http://en.wikipedia.org/wiki/1968_Italian_Grand_Prix,monza,Azerbaijan,1
676,1968,10,52,Canadian Grand Prix,9/22/1968,,http://en.wikipedia.org/wiki/1968_Canadian_Grand_Prix,tremblant,Azerbaijan,1
677,1968,11,46,United States Grand Prix,10/6/1968,,http://en.wikipedia.org/wiki/1968_United_States_Grand_Prix,watkins_glen,Azerbaijan,1
678,1968,12,32,Mexican Grand Prix,11/3/1968,,http://en.wikipedia.org/wiki/1968_Mexican_Grand_Prix,rodriguez,Azerbaijan,1
679,1967,1,30,South African Grand Prix,1/2/1967,,http://en.wikipedia.org/wiki/1967_South_African_Grand_Prix,kyalami,Azerbaijan,1
680,1967,2,6,Monaco Grand Prix,5/7/1967,,http://en.wikipedia.org/wiki/1967_Monaco_Grand_Prix,monaco,Azerbaijan,1
681,1967,3,39,Dutch Grand Prix,6/4/1967,,http://en.wikipedia.org/wiki/1967_Dutch_Grand_Prix,zandvoort,Azerbaijan,1
682,1967,4,13,Belgian Grand Prix,6/18/1967,,http://en.wikipedia.org/wiki/1967_Belgian_Grand_Prix,spa,Azerbaijan,1
683,1967,5,54,French Grand Prix,7/2/1967,,http://en.wikipedia.org/wiki/1967_French_Grand_Prix,lemans,Azerbaijan,1
684,1967,6,9,British Grand Prix,7/15/1967,,http://en.wikipedia.org/wiki/1967_British_Grand_Prix,silverstone,Azerbaijan,1
685,1967,7,20,German Grand Prix,8/6/1967,,http://en.wikipedia.org/wiki/1967_German_Grand_Prix,nurburgring,Azerbaijan,1
686,1967,8,48,Canadian Grand Prix,8/27/1967,,http://en.wikipedia.org/wiki/1967_Canadian_Grand_Prix,mosport,Azerbaijan,1
687,1967,9,14,Italian Grand Prix,9/10/1967,,http://en.wikipedia.org/wiki/1967_Italian_Grand_Prix,monza,Azerbaijan,1
688,1967,10,46,United States Grand Prix,10/1/1967,,http://en.wikipedia.org/wiki/1967_United_States_Grand_Prix,watkins_glen,Azerbaijan,1
689,1967,11,32,Mexican Grand Prix,10/22/1967,,http://en.wikipedia.org/wiki/1967_Mexican_Grand_Prix,rodriguez,Azerbaijan,1
690,1966,1,6,Monaco Grand Prix,5/22/1966,,http://en.wikipedia.org/wiki/1966_Monaco_Grand_Prix,monaco,Azerbaijan,1
691,1966,2,13,Belgian Grand Prix,6/12/1966,,http://en.wikipedia.org/wiki/1966_Belgian_Grand_Prix,spa,Azerbaijan,1
692,1966,3,55,French Grand Prix,7/3/1966,,http://en.wikipedia.org/wiki/1966_French_Grand_Prix,reims,Azerbaijan,1
693,1966,4,38,British Grand Prix,7/16/1966,,http://en.wikipedia.org/wiki/1966_British_Grand_Prix,brands_hatch,Azerbaijan,1
694,1966,5,39,Dutch Grand Prix,7/24/1966,,http://en.wikipedia.org/wiki/1966_Dutch_Grand_Prix,zandvoort,Azerbaijan,1
695,1966,6,20,German Grand Prix,8/7/1966,,http://en.wikipedia.org/wiki/1966_German_Grand_Prix,nurburgring,Azerbaijan,1
696,1966,7,14,Italian Grand Prix,9/4/1966,,http://en.wikipedia.org/wiki/1966_Italian_Grand_Prix,monza,Azerbaijan,1
697,1966,8,46,United States Grand Prix,10/2/1966,,http://en.wikipedia.org/wiki/1966_United_States_Grand_Prix,watkins_glen,Azerbaijan,1
698,1966,9,32,Mexican Grand Prix,10/23/1966,,http://en.wikipedia.org/wiki/1966_Mexican_Grand_Prix,rodriguez,Azerbaijan,1
699,1965,1,56,South African Grand Prix,1/1/1965,,http://en.wikipedia.org/wiki/1965_South_African_Grand_Prix,george,Azerbaijan,1
700,1965,2,6,Monaco Grand Prix,5/30/1965,,http://en.wikipedia.org/wiki/1965_Monaco_Grand_Prix,monaco,Azerbaijan,1
701,1965,3,13,Belgian Grand Prix,6/13/1965,,http://en.wikipedia.org/wiki/1965_Belgian_Grand_Prix,spa,Azerbaijan,1
702,1965,4,51,French Grand Prix,6/27/1965,,http://en.wikipedia.org/wiki/1965_French_Grand_Prix,charade,Azerbaijan,1
703,1965,5,9,British Grand Prix,7/10/1965,,http://en.wikipedia.org/wiki/1965_British_Grand_Prix,silverstone,Azerbaijan,1
704,1965,6,39,Dutch Grand Prix,7/18/1965,,http://en.wikipedia.org/wiki/1965_Dutch_Grand_Prix,zandvoort,Azerbaijan,1
705,1965,7,20,German Grand Prix,8/1/1965,,http://en.wikipedia.org/wiki/1965_German_Grand_Prix,nurburgring,Azerbaijan,1
706,1965,8,14,Italian Grand Prix,9/12/1965,,http://en.wikipedia.org/wiki/1965_Italian_Grand_Prix,monza,Azerbaijan,1
707,1965,9,46,United States Grand Prix,10/3/1965,,http://en.wikipedia.org/wiki/1965_United_States_Grand_Prix,watkins_glen,Azerbaijan,1
708,1965,10,32,Mexican Grand Prix,10/24/1965,,http://en.wikipedia.org/wiki/1965_Mexican_Grand_Prix,rodriguez,Azerbaijan,1
709,1964,1,6,Monaco Grand Prix,5/10/1964,,http://en.wikipedia.org/wiki/1964_Monaco_Grand_Prix,monaco,Azerbaijan,1
710,1964,2,39,Dutch Grand Prix,5/24/1964,,http://en.wikipedia.org/wiki/1964_Dutch_Grand_Prix,zandvoort,Azerbaijan,1
711,1964,3,13,Belgian Grand Prix,6/14/1964,,http://en.wikipedia.org/wiki/1964_Belgian_Grand_Prix,spa,Azerbaijan,1
712,1964,4,53,French Grand Prix,6/28/1964,,http://en.wikipedia.org/wiki/1964_French_Grand_Prix,essarts,Azerbaijan,1
713,1964,5,38,British Grand Prix,7/11/1964,,http://en.wikipedia.org/wiki/1964_British_Grand_Prix,brands_hatch,Azerbaijan,1
714,1964,6,20,German Grand Prix,8/2/1964,,http://en.wikipedia.org/wiki/1964_German_Grand_Prix,nurburgring,Azerbaijan,1
715,1964,7,57,Austrian Grand Prix,8/23/1964,,http://en.wikipedia.org/wiki/1964_Austrian_Grand_Prix,zeltweg,Azerbaijan,1
716,1964,8,14,Italian Grand Prix,9/6/1964,,http://en.wikipedia.org/wiki/1964_Italian_Grand_Prix,monza,Azerbaijan,1
717,1964,9,46,United States Grand Prix,10/4/1964,,http://en.wikipedia.org/wiki/1964_United_States_Grand_Prix,watkins_glen,Azerbaijan,1
718,1964,10,32,Mexican Grand Prix,10/25/1964,,http://en.wikipedia.org/wiki/1964_Mexican_Grand_Prix,rodriguez,Azerbaijan,1
719,1963,1,6,Monaco Grand Prix,5/26/1963,,http://en.wikipedia.org/wiki/1963_Monaco_Grand_Prix,monaco,Azerbaijan,1
720,1963,2,13,Belgian Grand Prix,6/9/1963,,http://en.wikipedia.org/wiki/1963_Belgian_Grand_Prix,spa,Azerbaijan,1
721,1963,3,39,Dutch Grand Prix,6/23/1963,,http://en.wikipedia.org/wiki/1963_Dutch_Grand_Prix,zandvoort,Azerbaijan,1
722,1963,4,55,French Grand Prix,6/30/1963,,http://en.wikipedia.org/wiki/1963_French_Grand_Prix,reims,Azerbaijan,1
723,1963,5,9,British Grand Prix,7/20/1963,,http://en.wikipedia.org/wiki/1963_British_Grand_Prix,silverstone,Azerbaijan,1
724,1963,6,20,German Grand Prix,8/4/1963,,http://en.wikipedia.org/wiki/1963_German_Grand_Prix,nurburgring,Azerbaijan,1
725,1963,7,14,Italian Grand Prix,9/8/1963,,http://en.wikipedia.org/wiki/1963_Italian_Grand_Prix,monza,Azerbaijan,1
726,1963,8,46,United States Grand Prix,10/6/1963,,http://en.wikipedia.org/wiki/1963_United_States_Grand_Prix,watkins_glen,Azerbaijan,1
727,1963,9,32,Mexican Grand Prix,10/27/1963,,http://en.wikipedia.org/wiki/1963_Mexican_Grand_Prix,rodriguez,Azerbaijan,1
728,1963,10,56,South African Grand Prix,12/28/1963,,http://en.wikipedia.org/wiki/1963_South_African_Grand_Prix,george,Azerbaijan,1
729,1962,1,39,Dutch Grand Prix,5/20/1962,,http://en.wikipedia.org/wiki/1962_Dutch_Grand_Prix,zandvoort,Azerbaijan,1
730,1962,2,6,Monaco Grand Prix,6/3/1962,,http://en.wikipedia.org/wiki/1962_Monaco_Grand_Prix,monaco,Azerbaijan,1
731,1962,3,13,Belgian Grand Prix,6/17/1962,,http://en.wikipedia.org/wiki/1962_Belgian_Grand_Prix,spa,Azerbaijan,1
732,1962,4,53,French Grand Prix,7/8/1962,,http://en.wikipedia.org/wiki/1962_French_Grand_Prix,essarts,Azerbaijan,1
733,1962,5,58,British Grand Prix,7/21/1962,,http://en.wikipedia.org/wiki/1962_British_Grand_Prix,aintree,Azerbaijan,1
734,1962,6,20,German Grand Prix,8/5/1962,,http://en.wikipedia.org/wiki/1962_German_Grand_Prix,nurburgring,Azerbaijan,1
735,1962,7,14,Italian Grand Prix,9/16/1962,,http://en.wikipedia.org/wiki/1962_Italian_Grand_Prix,monza,Azerbaijan,1
736,1962,8,46,United States Grand Prix,10/7/1962,,http://en.wikipedia.org/wiki/1962_United_States_Grand_Prix,watkins_glen,Azerbaijan,1
737,1962,9,56,South African Grand Prix,12/29/1962,,http://en.wikipedia.org/wiki/1962_South_African_Grand_Prix,george,Azerbaijan,1
738,1961,1,6,Monaco Grand Prix,5/14/1961,,http://en.wikipedia.org/wiki/1961_Monaco_Grand_Prix,monaco,Azerbaijan,1
739,1961,2,39,Dutch Grand Prix,5/22/1961,,http://en.wikipedia.org/wiki/1961_Dutch_Grand_Prix,zandvoort,Azerbaijan,1
740,1961,3,13,Belgian Grand Prix,6/18/1961,,http://en.wikipedia.org/wiki/1961_Belgian_Grand_Prix,spa,Azerbaijan,1
741,1961,4,55,French Grand Prix,7/2/1961,,http://en.wikipedia.org/wiki/1961_French_Grand_Prix,reims,Azerbaijan,1
742,1961,5,58,British Grand Prix,7/15/1961,,http://en.wikipedia.org/wiki/1961_British_Grand_Prix,aintree,Azerbaijan,1
743,1961,6,20,German Grand Prix,8/6/1961,,http://en.wikipedia.org/wiki/1961_German_Grand_Prix,nurburgring,Azerbaijan,1
744,1961,7,14,Italian Grand Prix,9/10/1961,,http://en.wikipedia.org/wiki/1961_Italian_Grand_Prix,monza,Azerbaijan,1
745,1961,8,46,United States Grand Prix,10/8/1961,,http://en.wikipedia.org/wiki/1961_United_States_Grand_Prix,watkins_glen,Azerbaijan,1
746,1960,1,25,Argentine Grand Prix,2/7/1960,,http://en.wikipedia.org/wiki/1960_Argentine_Grand_Prix,galvez,Azerbaijan,1
747,1960,2,6,Monaco Grand Prix,5/29/1960,,http://en.wikipedia.org/wiki/1960_Monaco_Grand_Prix,monaco,Azerbaijan,1
748,1960,3,19,Indianapolis 500,5/30/1960,,http://en.wikipedia.org/wiki/1960_Indianapolis_500,indianapolis,Azerbaijan,1
749,1960,4,39,Dutch Grand Prix,6/6/1960,,http://en.wikipedia.org/wiki/1960_Dutch_Grand_Prix,zandvoort,Azerbaijan,1
750,1960,5,13,Belgian Grand Prix,6/19/1960,,http://en.wikipedia.org/wiki/1960_Belgian_Grand_Prix,spa,Azerbaijan,1
751,1960,6,55,French Grand Prix,7/3/1960,,http://en.wikipedia.org/wiki/1960_French_Grand_Prix,reims,Azerbaijan,1
752,1960,7,9,British Grand Prix,7/16/1960,,http://en.wikipedia.org/wiki/1960_British_Grand_Prix,silverstone,Azerbaijan,1
753,1960,8,59,Portuguese Grand Prix,8/14/1960,,http://en.wikipedia.org/wiki/1960_Portuguese_Grand_Prix,boavista,Azerbaijan,1
754,1960,9,14,Italian Grand Prix,9/4/1960,,http://en.wikipedia.org/wiki/1960_Italian_Grand_Prix,monza,Azerbaijan,1
755,1960,10,60,United States Grand Prix,11/20/1960,,http://en.wikipedia.org/wiki/1960_United_States_Grand_Prix,riverside,Azerbaijan,1
